Freq.	V(wyjscie)
2.33316384046650e+005	(4.64724141178709e+001dB,1.69817923240277e+002°)
2.34939227834939e+005	(4.63501954639240e+001dB,1.68912660188371e+002°)
2.36573359394431e+005	(4.62269435370818e+001dB,1.68006193227936e+002°)
2.38218857237786e+005	(4.61026523747862e+001dB,1.67098583550570e+002°)
2.39875800423757e+005	(4.59773161711632e+001dB,1.66189893786181e+002°)
2.41544268561000e+005	(4.58509292859861e+001dB,1.65280187985051e+002°)
2.43224341811890e+005	(4.57234862536250e+001dB,1.64369531597163e+002°)
2.44916100896375e+005	(4.55949817919613e+001dB,1.63457991448749e+002°)
2.46619627095856e+005	(4.54654108112432e+001dB,1.62545635716053e+002°)
2.48335002257091e+005	(4.53347684228625e+001dB,1.61632533896285e+002°)
2.50062308796125e+005	(4.52030499480271e+001dB,1.60718756775766e+002°)
2.51801629702255e+005	(4.50702509263072e+001dB,1.59804376395280e+002°)
2.53553048542013e+005	(4.49363671240318e+001dB,1.58889466012634e+002°)
2.55316649463181e+005	(4.48013945425109e+001dB,1.57974100062464e+002°)
2.57092517198835e+005	(4.46653294260608e+001dB,1.57058354113314e+002°)
2.58880737071420e+005	(4.45281682698087e+001dB,1.56142304822033e+002°)
2.60681394996840e+005	(4.43899078272533e+001dB,1.55226029885558e+002°)
2.62494577488596e+005	(4.42505451175577e+001dB,1.54309607990129e+002°)
2.64320371661935e+005	(4.41100774325536e+001dB,1.53393118758019e+002°)
2.66158865238040e+005	(4.39685023434332e+001dB,1.52476642691872e+002°)
2.68010146548243e+005	(4.38258177071079e+001dB,1.51560261116727e+002°)
2.69874304538268e+005	(4.36820216722143e+001dB,1.50644056119847e+002°)
2.71751428772506e+005	(4.35371126847454e+001dB,1.49728110488452e+002°)
2.73641609438318e+005	(4.33910894932900e+001dB,1.48812507645490e+002°)
2.75544937350368e+005	(4.32439511538627e+001dB,1.47897331583563e+002°)
2.77461503954983e+005	(4.30956970343052e+001dB,1.46982666797161e+002°)
2.79391401334555e+005	(4.29463268182477e+001dB,1.46068598213328e+002°)
2.81334722211954e+005	(4.27958405086120e+001dB,1.45155211120937e+002°)
2.83291559954993e+005	(4.26442384306472e+001dB,1.44242591098712e+002°)
2.85262008580906e+005	(4.24915212344837e+001dB,1.43330823942163e+002°)
2.87246162760870e+005	(4.23376898971990e+001dB,1.42419995589620e+002°)
2.89244117824554e+005	(4.21827457243842e+001dB,1.41510192047514e+002°)
2.91255969764694e+005	(4.20266903512067e+001dB,1.40601499315098e+002°)
2.93281815241711e+005	(4.18695257429635e+001dB,1.39694003308782e+002°)
2.95321751588350e+005	(4.17112541951229e+001dB,1.38787789786262e+002°)
2.97375876814360e+005	(4.15518783328513e+001dB,1.37882944270626e+002°)
2.99444289611203e+005	(4.13914011100282e+001dB,1.36979551974611e+002°)
3.01527089356793e+005	(4.12298258077489e+001dB,1.36077697725217e+002°)
3.03624376120271e+005	(4.10671560323205e+001dB,1.35177465888818e+002°)
3.05736250666815e+005	(4.09033957127558e+001dB,1.34278940296991e+002°)
3.07862814462482e+005	(4.07385490977724e+001dB,1.33382204173207e+002°)
3.10004169679078e+005	(4.05726207523060e+001dB,1.32487340060567e+002°)
3.12160419199072e+005	(4.04056155535484e+001dB,1.31594429750752e+002°)
3.14331666620538e+005	(4.02375386865208e+001dB,1.30703554214345e+002°)
3.16518016262129e+005	(4.00683956391979e+001dB,1.29814793532679e+002°)
3.18719573168094e+005	(3.98981921971951e+001dB,1.28928226831368e+002°)
3.20936443113320e+005	(3.97269344380372e+001dB,1.28043932215652e+002°)
3.23168732608420e+005	(3.95546287250229e+001dB,1.27161986707705e+002°)
3.25416548904845e+005	(3.93812817007066e+001dB,1.26282466186019e+002°)
3.27680000000037e+005	(3.92069002800141e+001dB,1.25405445326991e+002°)
3.29959194642623e+005	(3.90314916430141e+001dB,1.24530997548821e+002°)
3.32254242337634e+005	(3.88550632273659e+001dB,1.23659194957821e+002°)
3.34565253351771e+005	(3.86776227204649e+001dB,1.22790108297217e+002°)
3.36892338718698e+005	(3.84991780513090e+001dB,1.21923806898548e+002°)
3.39235610244381e+005	(3.83197373821080e+001dB,1.21060358635705e+002°)
3.41595180512457e+005	(3.81393090996596e+001dB,1.20199829881692e+002°)
3.43971162889646e+005	(3.79579018065152e+001dB,1.19342285468152e+002°)
3.46363671531192e+005	(3.77755243119600e+001dB,1.18487788647703e+002°)
3.48772821386356e+005	(3.75921856228298e+001dB,1.17636401059109e+002°)
3.51198728203932e+005	(3.74078949341900e+001dB,1.16788182695317e+002°)
3.53641508537811e+005	(3.72226616198980e+001dB,1.15943191874371e+002°)
3.56101279752579e+005	(3.70364952230750e+001dB,1.15101485213195e+002°)
3.58578160029160e+005	(3.68494054465081e+001dB,1.14263117604260e+002°)
3.61072268370489e+005	(3.66614021430064e+001dB,1.13428142195092e+002°)
3.63583724607233e+005	(3.64724953057333e+001dB,1.12596610370635e+002°)
3.66112649403547e+005	(3.62826950585352e+001dB,1.11768571738397e+002°)
3.68659164262871e+005	(3.60920116462898e+001dB,1.10944074116370e+002°)
3.71223391533770e+005	(3.59004554252921e+001dB,1.10123163523674e+002°)
3.73805454415808e+005	(3.57080368536990e+001dB,1.09305884173853e+002°)
3.76405476965471e+005	(3.55147664820502e+001dB,1.08492278470787e+002°)
3.79023584102128e+005	(3.53206549438839e+001dB,1.07682387007146e+002°)
3.81659901614027e+005	(3.51257129464643e+001dB,1.06876248565310e+002°)
3.84314556164346e+005	(3.49299512616364e+001dB,1.06073900120689e+002°)
3.86987675297273e+005	(3.47333807168233e+001dB,1.05275376847363e+002°)
3.89679387444136e+005	(3.45360121861805e+001dB,1.04480712125946e+002°)
3.92389821929575e+005	(3.43378565819201e+001dB,1.03689937553606e+002°)
3.95119108977754e+005	(3.41389248458173e+001dB,1.02903082956141e+002°)
3.97867379718615e+005	(3.39392279409098e+001dB,1.02120176402011e+002°)
4.00634766194183e+005	(3.37387768434007e+001dB,1.01341244218255e+002°)
4.03421401364908e+005	(3.35375825347740e+001dB,1.00566311008167e+002°)
4.06227419116054e+005	(3.33356559941315e+001dB,9.97953996706659e+001°)
4.09052954264127e+005	(3.31330081907571e+001dB,9.90285314212358e+001°)
4.11898142563360e+005	(3.29296500769157e+001dB,9.82657258143523e+001°)
4.14763120712229e+005	(3.27255925808925e+001dB,9.75070007672951e+001°)
4.17648026360024e+005	(3.25208466002764e+001dB,9.67523725852486e+001°)
4.20552998113461e+005	(3.23154229954907e+001dB,9.60018559875933e+001°)
4.23478175543342e+005	(3.21093325835763e+001dB,9.52554641352944e+001°)
4.26423699191262e+005	(3.19025861322264e+001dB,9.45132086592919e+001°)
4.29389710576358e+005	(3.16951943540762e+001dB,9.37750996898019e+001°)
4.32376352202112e+005	(3.14871679012467e+001dB,9.30411458864356e+001°)
4.35383767563195e+005	(3.12785173601440e+001dB,9.23113544690505e+001°)
4.38412101152364e+005	(3.10692532465112e+001dB,9.15857312492461e+001°)
4.41461498467400e+005	(3.08593860007337e+001dB,9.08642806624202e+001°)
4.44532106018105e+005	(3.06489259833943e+001dB,9.01470058003060e+001°)
4.47624071333332e+005	(3.04378834710759e+001dB,8.94339084439101e+001°)
4.50737542968083e+005	(3.02262686524096e+001dB,8.87249890967771e+001°)
4.53872670510640e+005	(3.00140916243637e+001dB,8.80202470185081e+001°)
4.57029604589754e+005	(2.98013623887698e+001dB,8.73196802584627e+001°)
4.60208496881880e+005	(2.95880908490822e+001dB,8.66232856895790e+001°)
4.63409500118470e+005	(2.93742868073659e+001dB,8.59310590422480e+001°)
4.66632768093303e+005	(2.91599599615075e+001dB,8.52429949381823e+001°)
4.69878455669881e+005	(2.89451199026445e+001dB,8.45590869242212e+001°)
4.73146718788867e+005	(2.87297761128072e+001dB,8.38793275060199e+001°)
4.76437714475575e+005	(2.85139379627680e+001dB,8.32037081815702e+001°)
4.79751600847518e+005	(2.82976147100906e+001dB,8.25322194745066e+001°)
4.83088537122004e+005	(2.80808154973757e+001dB,8.18648509671522e+001°)
4.86448683623784e+005	(2.78635493506942e+001dB,8.12015913332627e+001°)
4.89832201792754e+005	(2.76458251782042e+001dB,8.05424283704302e+001°)
4.93239254191716e+005	(2.74276517689432e+001dB,7.98873490321116e+001°)
4.96670004514185e+005	(2.72090377917910e+001dB,7.92363394592469e+001°)
5.00124617592255e+005	(2.69899917945955e+001dB,7.85893850114385e+001°)
5.03603259404515e+005	(2.67705222034557e+001dB,7.79464702976639e+001°)
5.07106097084030e+005	(2.65506373221556e+001dB,7.73075792064959e+001°)
5.10633298926365e+005	(2.63303453317421e+001dB,7.66726949358082e+001°)
5.14185034397675e+005	(2.61096542902409e+001dB,7.60418000219464e+001°)
5.17761474142844e+005	(2.58885721325041e+001dB,7.54148763683461e+001°)
5.21362789993685e+005	(2.56671066701833e+001dB,7.47919052735826e+001°)
5.24989154977196e+005	(2.54452655918221e+001dB,7.41728674588388e+001°)
5.28640743323875e+005	(2.52230564630624e+001dB,7.35577430947786e+001°)
5.32317730476085e+005	(2.50004867269572e+001dB,7.29465118278176e+001°)
5.36020293096491e+005	(2.47775637043865e+001dB,7.23391528057821e+001°)
5.39748609076540e+005	(2.45542945945682e+001dB,7.17356447029501e+001°)
5.43502857545017e+005	(2.43306864756603e+001dB,7.11359657444706e+001°)
5.47283218876641e+005	(2.41067463054483e+001dB,7.05400937301567e+001°)
5.51089874700740e+005	(2.38824809221120e+001dB,6.99480060576525e+001°)
5.54923007909971e+005	(2.36578970450685e+001dB,6.93596797449713e+001°)
5.58782802669114e+005	(2.34330012758839e+001dB,6.87750914524079e+001°)
5.62669444423913e+005	(2.32078000992515e+001dB,6.81942175038259e+001°)
5.66583119909990e+005	(2.29822998840295e+001dB,6.76170339073238e+001°)
5.70524017161816e+005	(2.27565068843363e+001dB,6.70435163752826e+001°)
5.74492325521745e+005	(2.25304272406965e+001dB,6.64736403438022e+001°)
5.78488235649112e+005	(2.23040669812356e+001dB,6.59073809915298e+001°)
5.82511939529393e+005	(2.20774320229180e+001dB,6.53447132578891e+001°)
5.86563630483426e+005	(2.18505281728255e+001dB,6.47856118607166e+001°)
5.90643503176704e+005	(2.16233611294718e+001dB,6.42300513133125e+001°)
5.94751753628725e+005	(2.13959364841504e+001dB,6.36780059409159e+001°)
5.98888579222411e+005	(2.11682597223112e+001dB,6.31294498966123e+001°)
6.03054178713590e+005	(2.09403362249640e+001dB,6.25843571766835e+001°)
6.07248752240546e+005	(2.07121712701056e+001dB,6.20427016354098e+001°)
6.11472501333635e+005	(2.04837700341662e+001dB,6.15044569993340e+001°)
6.15725628924968e+005	(2.02551375934744e+001dB,6.09695968809985e+001°)
6.20008339358161e+005	(2.00262789257366e+001dB,6.04380947921665e+001°)
6.24320838398150e+005	(1.97971989115291e+001dB,5.99099241565375e+001°)
6.28663333241081e+005	(1.95679023358000e+001dB,5.93850583219687e+001°)
6.33036032524263e+005	(1.93383938893792e+001dB,5.88634705722142e+001°)
6.37439146336192e+005	(1.91086781704937e+001dB,5.83451341381926e+001°)
6.41872886226645e+005	(1.88787596862873e+001dB,5.78300222087949e+001°)
6.46337465216846e+005	(1.86486428543416e+001dB,5.73181079412443e+001°)
6.50833097809694e+005	(1.84183320041970e+001dB,5.68093644710201e+001°)
6.55360000000079e+005	(1.81878313788723e+001dB,5.63037649213555e+001°)
6.59918389285251e+005	(1.79571451363811e+001dB,5.58012824123229e+001°)
6.64508484675274e+005	(1.77262773512435e+001dB,5.53018900695176e+001°)
6.69130506703547e+005	(1.74952320159916e+001dB,5.48055610323500e+001°)
6.73784677437401e+005	(1.72640130426683e+001dB,5.43122684619596e+001°)
6.78471220488767e+005	(1.70326242643167e+001dB,5.38219855487610e+001°)
6.83190361024920e+005	(1.68010694364608e+001dB,5.33346855196325e+001°)
6.87942325779296e+005	(1.65693522385751e+001dB,5.28503416447599e+001°)
6.92727343062390e+005	(1.63374762755430e+001dB,5.23689272441443e+001°)
6.97545642772718e+005	(1.61054450791021e+001dB,5.18904156937864e+001°)
7.02397456407870e+005	(1.58732621092774e+001dB,5.14147804315561e+001°)
7.07283017075627e+005	(1.56409307557995e+001dB,5.09419949627594e+001°)
7.12202559505164e+005	(1.54084543395089e+001dB,5.04720328654109e+001°)
7.17156320058325e+005	(1.51758361137445e+001dB,5.00048677952237e+001°)
7.22144536740983e+005	(1.49430792657174e+001dB,4.95404734903246e+001°)
7.27167449214471e+005	(1.47101869178671e+001dB,4.90788237757059e+001°)
7.32225298807099e+005	(1.44771621292019e+001dB,4.86198925674208e+001°)
7.37318328525748e+005	(1.42440078966221e+001dB,4.81636538765348e+001°)
7.42446783067545e+005	(1.40107271562258e+001dB,4.77100818128386e+001°)
7.47610908831621e+005	(1.37773227845969e+001dB,4.72591505883327e+001°)
7.52810953930949e+005	(1.35437976000749e+001dB,4.68108345204933e+001°)
7.58047168204262e+005	(1.33101543640072e+001dB,4.63651080353253e+001°)
7.63319803228061e+005	(1.30763957819824e+001dB,4.59219456702121e+001°)
7.68629112328698e+005	(1.28425245050457e+001dB,4.54813220765703e+001°)
7.73975350594552e+005	(1.26085431308950e+001dB,4.50432120223145e+001°)
7.79358774888279e+005	(1.23744542050590e+001dB,4.46075903941435e+001°)
7.84779643859157e+005	(1.21402602220561e+001dB,4.41744321996507e+001°)
7.90238217955514e+005	(1.19059636265349e+001dB,4.37437125692698e+001°)
7.95734759437236e+005	(1.16715668143957e+001dB,4.33154067580589e+001°)
8.01269532388372e+005	(1.14370721338935e+001dB,4.28894901473327e+001°)
8.06842802729823e+005	(1.12024818867221e+001dB,4.24659382461465e+001°)
8.12454838232114e+005	(1.09677983290798e+001dB,4.20447266926402e+001°)
8.18105908528261e+005	(1.07330236727165e+001dB,4.16258312552477e+001°)
8.23796285126727e+005	(1.04981600859623e+001dB,4.12092278337759e+001°)
8.29526241424465e+005	(1.02632096947383e+001dB,4.07948924603623e+001°)
8.35296052720055e+005	(1.00281745835484e+001dB,4.03828013003124e+001°)
8.41105996226929e+005	(9.79305679645402e+000dB,3.99729306528262e+001°)
8.46956351086691e+005	(9.55785833803030e+000dB,3.95652569516153e+001°)
8.52847398382531e+005	(9.32258117430513e+000dB,3.91597567654187e+001°)
8.58779421152723e+005	(9.08722723368042e+000dB,3.87564067984194e+001°)
8.64752704404231e+005	(8.85179840783622e+000dB,3.83551838905678e+001°)
8.70767535126398e+005	(8.61629655261780e+000dB,3.79560650178157e+001°)
8.76824202304735e+005	(8.38072348890580e+000dB,3.75590272922658e+001°)
8.82922996934808e+005	(8.14508100346981e+000dB,3.71640479622400e+001°)
8.89064212036216e+005	(7.90937084980556e+000dB,3.67711044122711e+001°)
8.95248142666672e+005	(7.67359474895591e+000dB,3.63801741630205e+001°)
9.01475085936174e+005	(7.43775439031586e+000dB,3.59912348711281e+001°)
9.07745341021288e+005	(7.20185143242198e+000dB,3.56042643289945e+001°)
9.14059209179515e+005	(6.96588750372632e+000dB,3.52192404645019e+001°)
9.20416993763768e+005	(6.72986420335511e+000dB,3.48361413406752e+001°)
9.26819000236947e+005	(6.49378310185255e+000dB,3.44549451552869e+001°)
9.33265536186613e+005	(6.25764574190990e+000dB,3.40756302404094e+001°)
9.39756911339770e+005	(6.02145363908008e+000dB,3.36981750619162e+001°)
9.46293437577741e+005	(5.78520828247811e+000dB,3.33225582189369e+001°)
9.52875428951158e+005	(5.54891113546764e+000dB,3.29487584432661e+001°)
9.59503201695045e+005	(5.31256363633385e+000dB,3.25767545987311e+001°)
9.66177074244017e+005	(5.07616719894273e+000dB,3.22065256805194e+001°)
9.72897367247575e+005	(4.83972321338741e+000dB,3.18380508144693e+001°)
9.79664403585516e+005	(4.60323304662155e+000dB,3.14713092563248e+001°)
9.86478508383440e+005	(4.36669804307994e+000dB,3.11062803909582e+001°)
9.93340009028379e+005	(4.13011952528684e+000dB,3.07429437315615e+001°)
1.00024923518452e+006	(3.89349879445214e+000dB,3.03812789188093e+001°)
1.00720651880904e+006	(3.65683713105558e+000dB,3.00212657199946e+001°)
1.01421219416807e+006	(3.42013579541933e+000dB,2.96628840281398e+001°)
1.02126659785274e+006	(3.18339602826924e+000dB,2.93061138610840e+001°)
1.02837006879536e+006	(2.94661905128487e+000dB,2.89509353605491e+001°)
1.03552294828570e+006	(2.70980606763859e+000dB,2.85973287911861e+001°)
1.04272557998738e+006	(2.47295826252404e+000dB,2.82452745396021e+001°)
1.04997830995440e+006	(2.23607680367417e+000dB,2.78947531133711e+001°)
1.05728148664776e+006	(1.99916284186905e+000dB,2.75457451400293e+001°)
1.06463546095218e+006	(1.76221751143368e+000dB,2.71982313660556e+001°)
1.07204058619299e+006	(1.52524193072616e+000dB,2.68521926558393e+001°)
1.07949721815309e+006	(1.28823720261625e+000dB,2.65076099906367e+001°)
1.08700571509004e+006	(1.05120441495463e+000dB,2.61644644675164e+001°)
1.09456643775329e+006	(8.14144641033240e-001dB,2.58227372982957e+001°)
1.10217974940149e+006	(5.77058940036527e-001dB,2.54824098084680e+001°)
1.10984601581995e+006	(3.39948357484283e-001dB,2.51434634361241e+001°)
1.11756560533824e+006	(1.02813925665954e-001dB,2.48058797308654e+001°)
1.12533888884783e+006	(-1.34343335933361e-001dB,2.44696403527132e+001°)
1.13316623981999e+006	(-3.71522420214718e-001dB,2.41347270710125e+001°)
1.14104803432364e+006	(-6.08722332055130e-001dB,2.38011217633322e+001°)
1.14898465104350e+006	(-8.45942087904930e-001dB,2.34688064143626e+001°)
1.15697647129823e+006	(-1.08318071539250e+000dB,2.31377631148106e+001°)
1.16502387905879e+006	(-1.32043725293634e+000dB,2.28079740602931e+001°)
1.17312726096686e+006	(-1.55771074936406e+000dB,2.24794215502297e+001°)
1.18128700635342e+006	(-1.79500026353834e+000dB,2.21520879867355e+001°)
1.18950350725746e+006	(-2.03230486398952e+000dB,2.18259558735141e+001°)
1.19777715844483e+006	(-2.26962362855460e+000dB,2.15010078147513e+001°)
1.20610835742719e+006	(-2.50695564402278e+000dB,2.11772265140110e+001°)
1.21449750448110e+006	(-2.74430000578693e+000dB,2.08545947731323e+001°)
1.22294500266728e+006	(-2.98165581750116e+000dB,2.05330954911300e+001°)
1.23145125784995e+006	(-3.21902219074417e+000dB,2.02127116630973e+001°)
1.24001667871633e+006	(-3.45639824468830e+000dB,1.98934263791125e+001°)
1.24864167679631e+006	(-3.69378310577403e+000dB,1.95752228231490e+001°)
1.25732666648217e+006	(-3.93117590738980e+000dB,1.92580842719904e+001°)
1.26607206504853e+006	(-4.16857578955714e+000dB,1.89419940941485e+001°)
1.27487829267239e+006	(-4.40598189862062e+000dB,1.86269357487882e+001°)
1.28374577245330e+006	(-4.64339338694297e+000dB,1.83128927846559e+001°)
1.29267493043370e+006	(-4.88080941260468e+000dB,1.79998488390143e+001°)
1.30166619561940e+006	(-5.11822913910838e+000dB,1.76877876365831e+001°)
1.31072000000017e+006	(-5.35565173508763e+000dB,1.73766929884845e+001°)
1.31983677857051e+006	(-5.59307637402001e+000dB,1.70665487911966e+001°)
1.32901696935056e+006	(-5.83050223394451e+000dB,1.67573390255120e+001°)
1.33826101340710e+006	(-6.06792849718286e+000dB,1.64490477555036e+001°)
1.34756935487481e+006	(-6.30535435006488e+000dB,1.61416591274973e+001°)
1.35694244097754e+006	(-6.54277898265771e+000dB,1.58351573690510e+001°)
1.36638072204985e+006	(-6.78020158849856e+000dB,1.55295267879422e+001°)
1.37588465155860e+006	(-7.01762136433124e+000dB,1.52247517711610e+001°)
1.38545468612479e+006	(-7.25503750984598e+000dB,1.49208167839123e+001°)
1.39509128554545e+006	(-7.49244922742276e+000dB,1.46177063686245e+001°)
1.40479491281575e+006	(-7.72985572187775e+000dB,1.43154051439659e+001°)
1.41456603415126e+006	(-7.96725620021299e+000dB,1.40138978038695e+001°)
1.42440511901034e+006	(-8.20464987136891e+000dB,1.37131691165644e+001°)
1.43431264011666e+006	(-8.44203594598005e+000dB,1.34132039236165e+001°)
1.44428907348198e+006	(-8.67941363613338e+000dB,1.31139871389761e+001°)
1.45433489842895e+006	(-8.91678215512940e+000dB,1.28155037480335e+001°)
1.46445059761421e+006	(-9.15414071724588e+000dB,1.25177388066833e+001°)
1.47463665705151e+006	(-9.39148853750418e+000dB,1.22206774403958e+001°)
1.48489356613510e+006	(-9.62882483143789e+000dB,1.19243048432973e+001°)
1.49522181766325e+006	(-9.86614881486395e+000dB,1.16286062772576e+001°)
1.50562190786191e+006	(-1.01034597036560e+001dB,1.13335670709861e+001°)
1.51609433640853e+006	(-1.03407567135196e+001dB,1.10391726191359e+001°)
1.52663960645613e+006	(-1.05780390597705e+001dB,1.07454083814156e+001°)
1.53725822465741e+006	(-1.08153059571135e+001dB,1.04522598817091e+001°)
1.54795070118911e+006	(-1.10525566194244e+001dB,1.01597127072036e+001°)
1.55871754977657e+006	(-1.12897902595334e+001dB,9.86775250752542e+000°)
1.56955928771832e+006	(-1.15270060890103e+001dB,9.57636499388332e+000°)
1.58047643591104e+006	(-1.17642033179514e+001dB,9.28553593822016e+000°)
1.59146951887448e+006	(-1.20013811547682e+001dB,8.99525117237180e+000°)
1.60253906477676e+006	(-1.22385388059771e+001dB,8.70549658723411e+000°)
1.61368560545966e+006	(-1.24756754759918e+001dB,8.41625813193706e+000°)
1.62490967646424e+006	(-1.27127903669158e+001dB,8.12752181302674e+000°)
1.63621181705653e+006	(-1.29498826783374e+001dB,7.83927369365468e+000°)
1.64759257025346e+006	(-1.31869516071250e+001dB,7.55149989277448e+000°)
1.65905248284894e+006	(-1.34239963472248e+001dB,7.26418658434556e+000°)
1.67059210544012e+006	(-1.36610160894586e+001dB,6.97731999654442e+000°)
1.68221199245387e+006	(-1.38980100213240e+001dB,6.69088641098248e+000°)
1.69391270217339e+006	(-1.41349773267942e+001dB,6.40487216193114e+000°)
1.70569479676507e+006	(-1.43719171861203e+001dB,6.11926363555366e+000°)
1.71755884230546e+006	(-1.46088287756337e+001dB,5.83404726914353e+000°)
1.72950540880847e+006	(-1.48457112675501e+001dB,5.54920955036964e+000°)
1.74153507025281e+006	(-1.50825638297736e+001dB,5.26473701652778e+000°)
1.75364840460948e+006	(-1.53193856257028e+001dB,4.98061625379841e+000°)
1.76584599386963e+006	(-1.55561758140367e+001dB,4.69683389651071e+000°)
1.77812842407244e+006	(-1.57929335485821e+001dB,4.41337662641275e+000°)
1.79049628533336e+006	(-1.60296579780615e+001dB,4.13023117194727e+000°)
1.80295017187236e+006	(-1.62663482459218e+001dB,3.84738430753349e+000°)
1.81549068204259e+006	(-1.65030034901437e+001dB,3.56482285285444e+000°)
1.82811841835904e+006	(-1.67396228430518e+001dB,3.28253367214980e+000°)
1.84083398752755e+006	(-1.69762054311254e+001dB,3.00050367351380e+000°)
1.85363800047391e+006	(-1.72127503748101e+001dB,2.71871980819866e+000°)
1.86653107237324e+006	(-1.74492567883292e+001dB,2.43716906992268e+000°)
1.87951382267955e+006	(-1.76857237794971e+001dB,2.15583849418322e+000°)
1.89258687515549e+006	(-1.79221504495320e+001dB,1.87471515757452e+000°)
1.90575085790233e+006	(-1.81585358928698e+001dB,1.59378617710979e+000°)
1.91900640339010e+006	(-1.83948791969783e+001dB,1.31303870954762e+000°)
1.93235414848805e+006	(-1.86311794421722e+001dB,1.03245995072268e+000°)
1.94579473449516e+006	(-1.88674357014284e+001dB,7.52037134880214e-001°)
1.95932880717104e+006	(-1.91036470402019e+001dB,4.71757534014491e-001°)
1.97295701676689e+006	(-1.93398125162420e+001dB,1.91608457210667e-001°)
1.98668001805677e+006	(-1.95759311794096e+001dB,-8.84227500099040e-002°)
2.00049847036905e+006	(-1.98120020714943e+001dB,-3.68348706340885e-001°)
2.01441303761809e+006	(-2.00480242260326e+001dB,-6.48181995339368e-001°)
2.02842438833615e+006	(-2.02839966681261e+001dB,-9.27935166071454e-001°)
2.04253319570549e+006	(-2.05199184142606e+001dB,-1.20762073375495e+000°)
2.05674013759073e+006	(-2.07557884721259e+001dB,-1.48725118039964e+000°)
2.07104589657140e+006	(-2.09916058404354e+001dB,-1.76683895544547e+000°)
2.08545115997477e+006	(-2.12273695087472e+001dB,-2.04639647639834e+000°)
2.09995661990882e+006	(-2.14630784572849e+001dB,-2.32593612946411e+000°)
2.11456297329553e+006	(-2.16987316567599e+001dB,-2.60547027018090e+000°)
2.12927092190437e+006	(-2.19343280681933e+001dB,-2.88501122404988e+000°)
2.14408117238599e+006	(-2.21698666427398e+001dB,-3.16457128716463e+000°)
2.15899443630619e+006	(-2.24053463215106e+001dB,-3.44416272683948e+000°)
2.17401143018010e+006	(-2.26407660353984e+001dB,-3.72379778223672e+000°)
2.18913287550660e+006	(-2.28761247049028e+001dB,-4.00348866499327e+000°)
2.20435949880299e+006	(-2.31114212399557e+001dB,-4.28324755984672e+000°)
2.21969203163992e+006	(-2.33466545397487e+001dB,-4.56308662526072e+000°)
2.23513121067649e+006	(-2.35818234925606e+001dB,-4.84301799405074e+000°)
2.25067777769568e+006	(-2.38169269755859e+001dB,-5.12305377400917e+000°)
2.26633247963999e+006	(-2.40519638547644e+001dB,-5.40320604853123e+000°)
2.28209606864730e+006	(-2.42869329846121e+001dB,-5.68348687724068e+000°)
2.29796930208701e+006	(-2.45218332080520e+001dB,-5.96390829661654e+000°)
2.31395294259648e+006	(-2.47566633562478e+001dB,-6.24448232062035e+000°)
2.33004775811760e+006	(-2.49914222484371e+001dB,-6.52522094132417e+000°)
2.34625452193374e+006	(-2.52261086917667e+001dB,-6.80613612954007e+000°)
2.36257401270685e+006	(-2.54607214811293e+001dB,-7.08723983545032e+000°)
2.37900701451494e+006	(-2.56952593990012e+001dB,-7.36854398923958e+000°)
2.39555431688968e+006	(-2.59297212152812e+001dB,-7.65006050172823e+000°)
2.41221671485439e+006	(-2.61641056871319e+001dB,-7.93180126500757e+000°)
2.42899500896222e+006	(-2.63984115588220e+001dB,-8.21377815307691e+000°)
2.44589000533457e+006	(-2.66326375615702e+001dB,-8.49600302248285e+000°)
2.46290251569991e+006	(-2.68667824133910e+001dB,-8.77848771296030e+000°)
2.48003335743268e+006	(-2.71008448189429e+001dB,-9.06124404807630e+000°)
2.49728335359263e+006	(-2.73348234693775e+001dB,-9.34428383587591e+000°)
2.51465333296436e+006	(-2.75687170421916e+001dB,-9.62761886953088e+000°)
2.53214413009709e+006	(-2.78025242010812e+001dB,-9.91126092799089e+000°)
2.54975658534480e+006	(-2.80362435957971e+001dB,-1.01952217766375e+001°)
2.56749154490662e+006	(-2.82698738620040e+001dB,-1.04795131679412e+001°)
2.58534986086742e+006	(-2.85034136211415e+001dB,-1.07641468421211e+001°)
2.60333239123881e+006	(-2.87368614802873e+001dB,-1.10491345278078e+001°)
2.62144000000035e+006	(-2.89702160320237e+001dB,-1.13344879427098e+001°)
2.63967355714104e+006	(-2.92034758543069e+001dB,-1.16202187942822e+001°)
2.65803393870113e+006	(-2.94366395103390e+001dB,-1.19063387803992e+001°)
2.67652202681422e+006	(-2.96697055484431e+001dB,-1.21928595900300e+001°)
2.69513870974964e+006	(-2.99026725019422e+001dB,-1.24797929039175e+001°)
2.71388488195511e+006	(-3.01355388890404e+001dB,-1.27671503952606e+001°)
2.73276144409972e+006	(-3.03683032127084e+001dB,-1.30549437303999e+001°)
2.75176930311722e+006	(-3.06009639605727e+001dB,-1.33431845695061e+001°)
2.77090937224960e+006	(-3.08335196048082e+001dB,-1.36318845672724e+001°)
2.79018257109091e+006	(-3.10659686020347e+001dB,-1.39210553736095e+001°)
2.80958982563152e+006	(-3.12983093932182e+001dB,-1.42107086343443e+001°)
2.82913206830255e+006	(-3.15305404035754e+001dB,-1.45008559919211e+001°)
2.84881023802069e+006	(-3.17626600424836e+001dB,-1.47915090861063e+001°)
2.86862528023334e+006	(-3.19946667033945e+001dB,-1.50826795546954e+001°)
